labels,text,lang,sentiment
spam,URGENT! Nous essayons de contacter U. Todays draw montre que vous avez gagné un prix de £800 GUARANTIEED. Appelez 09050001808 de la ligne terrestre.,french,Positive
ham,Tu m'as dit que j'aurais pu être ta vraie Valentine et je ne l'ai pas été?,french,Negative
ham,J'ai l'impression que c'était si stupide que ça.,french,Neutral
ham,C'est é seulement 140 $ ard...É repos tous les ard 180 $ au moins...Ce qui est é prix 4 é 2 bedrm (900 $),french,Neutral
spam,"Urgent! appelez le 09061749602 de Landline. Votre 4* Tenerife Holiday gratuit ou £10,000 en espèces attendent la collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",french,Positive
ham,"Jusqu'à 545 lor... ye, peut aller dîner ensemble 4...",french,Neutral
ham,Je ne te toucherai pas avec ta permission.,french,Neutral
spam,Adulte 18 Contenu Votre vidéo sera bientôt avec vous,french,Neutral
ham,Espèce d'incroyable faglord,french,Neutral
ham,&lt;#&gt; w jetton ave si vous avez oublié,french,Neutral
ham,"Si vous n'avez toujours pas ramassé la pâte, faites-le moi savoir pour que je puisse aller à l'endroit où je l'ai envoyé pour obtenir le numéro de contrôle.",french,Neutral
ham,"Sinon, j'aurai toutes sortes de choses drôles.",french,Neutral
spam,"Wan2 gagne un Meet+Greet avec Westlife 4 U ou un m8? Ils sont actuellement sur quelle tournée? 1)Unbreakable, 2)Untamed, 3)Unkempt. Texte 1,2 ou 3 à 83049. Coût 50p +std texte",french,Neutral
spam,"Je veux une bite! Mon mari est loin, j'ai besoin d'un vrai homme 2 me satisfaire. Txt WIFE à 89938 pour aucune action de cordes. (Txt STOP 2 fin, txt rec £1.50ea. OTBox 731 LA1 7WS. )",french,Negative
ham,"C'est cool, je veux te faire plaisir...",french,Positive
ham,C'est V. IMPORTANT,french,Positive
ham,"Je ne viendrai pas, fais ce que tu veux.",french,Neutral
ham,"Si je te laisse faire ça, je te veux dans la maison à 8h du matin.",french,Neutral
ham,Continuez à ne pas vous déranger tous les deux.,french,Neutral
ham,"Non, c'est vrai..k, Do u knw dis no. &lt;#&gt;?",french,Neutral
ham,Chaleur totale pa:-) j'ai appliqué l'huile pa.,french,Neutral
ham,"D'ici lundi prochain, donnez-moi l'essentiel.",french,Neutral
ham,Toujours otside le..u come 2morrow maga..,french,Neutral
ham,J'ai perdu 10 kilos à partir d'aujourd'hui!,french,Neutral
ham,Tu veux toujours aller au yogasana?,french,Neutral
ham,2 ordinateurs portables... je n'ai rien d'infra mais trop lent... j'en veux un rapide,french,Neutral
ham,Devrais-je lui acheter une mûre bold 2 ou torche. Devrais-je l'acheter neuf ou utilisé. Faites-moi savoir. Plus êtes-vous dire que je devrais acheter le &lt;#&gt; g wifi ipad. Et que dites-vous sur le &lt;#&gt; g?,french,Negative
ham,"Oui, c'est dur, mais nous sommes optimistes, les choses vont s'améliorer ce mois-ci.",french,Neutral
ham,De quelqu'un pour ne pas fumer quand chaque fois que j'ai fumé ces deux dernières semaines c'est à cause de toi m'appeler ou m'envoyer un texto que tu voulais fumer,french,Positive
ham,"C'est bon, alors?",french,Neutral
ham,"J'espère que votre prochain espace vous donnera tout ce que vous voulez. Rappelez-vous que tous les meubles sont à vous. Si je ne suis pas là quand vous le déplacez, verrouillez tous les verrous et laissez la clé avec Jenne.",french,Negative
ham,"Aiyo... U toujours c notre ex un... Je ne sais pas abt mei, elle a répondu... Première fois que tu réponds si vite... Y tellement chanceux de ne pas travailler hein, obtenu bao par ur sucredad ah...gee..",french,Neutral
ham,Mais j'ai eu la leçon à 4 lei n j'étais en train de penser à aller à sch plus tôt n i tot de parkin à kent vale...,french,Neutral
ham,"Désolé de troubler à nouveau u. Peut acheter 4d pour mon père à nouveau? 1405, 1680, 1843. Tous 2 grand 1 petit, sat n soleil. Thanx.",french,Positive
spam,Vous êtes déchiré! Obtenez votre contenu mobile à partir de www.clubmoby.com composez le 08717509990 poly/true/Pix/Ringtones/Games six téléchargements pour seulement 3,french,Neutral
ham,Tu viens plus tard?,french,Negative
ham,Peut-être devriez-vous trouver autre chose à faire à la place??,french,Neutral
ham,Donc pas de messages.,french,Neutral
spam,Avez-vous eu votre mobile 11 mois ou plus? U R a droit à mettre à jour les derniers mobiles couleur avec caméra gratuitement! Appelez The Mobile Update Co GRATUIT au 08002986030,french,Neutral
ham,"Lor de l'Esplanade, où d'autre...",french,Neutral
spam,URGENT! Nous essayons de contacter U. Todays draw montre que vous avez gagné un prix de £2000 GUARANTIEED. Appelez 09058094507 de la ligne terrestre. Réclamation 3030. Valable 12 heures seulement,french,Positive
ham,Je ne sais pas si c'est encore disponible.,french,Neutral
ham,Bonne nuit et je t'appelle demain.,french,Neutral
ham,Vous êtes à la maison ou au calicut?,french,Neutral
ham,C'est le test du visage de l'ur ( 1 2 3 4 5 6 7 8 9 &lt;#&gt; ) sélectionnez n'importe quel numéro que je dirai à l'ur visage astrologie.... j'attends. réponse rapide...,french,Neutral
ham,Dois-je envoyer cet exe à votre id mail.,french,Neutral
ham,Qui étaient ces gens? Étiez-vous en tournée? Je pensais que vous faisiez ce truc de canapé que vous m'avez envoyé? Votre curieux sucre,french,Neutral
ham,Bonjour hun comment ru? C'est ici au fait. Je suis bon. J'ai eu 2 rendez-vous avec ce gars que j'ai rencontré à la promenade jusqu'ici.,french,Neutral
ham,Parlez seulement quand vous sentez que vos mots sont meilleurs que le silence... Gud mrng:-),french,Neutral
ham,Si tu me demandes b4 il me demande alors je sortirai avec tous les lor. N u peut toujours agir si réel.,french,Neutral
spam,FreeMsg Hi bébé wow vient d'obtenir une nouvelle came moby. Wanna C une photo chaude? ou Fancy a chat?Im w8in 4uTxt / rply CHAT à 82242 Hlp 08712317606 Msg150p 2rcv,french,Positive
ham,Tu viens juste de récupérer ma voiture.,french,Neutral
ham,Appelle-moi quand tu seras proche.,french,Neutral
ham,Oui vous voyez pas sur le point,french,Neutral
ham,Mathews ou tait ou edwards ou anderson,french,Neutral
ham,Oui.. maintenant seulement vu votre message..,french,Neutral
ham,"J'ai eu des problèmes avec son téléphone, ça marche avec le mien, tu peux lui envoyer une autre demande d'ami.",french,Neutral
ham,"Maman, espère que tu as une grande journée. En espérant que ce texte te rencontre bien et plein de vie.",french,Neutral
ham,Si vous lui demandez ou si elle dit un message s'il vous plaît.,french,Neutral
ham,Mais je serai libre le week-end prochain.,french,Neutral
ham,Pourquoi tu viens avec nous?,french,Neutral
ham,"Ce jour-là ü dire ü couper les cheveux au paragon, est-ce que c'est appelé le sens des cheveux?",french,Negative
ham,"SIB ne demande jamais d'informations sensibles comme les mots de passe, ATM/SMS PIN par email. Ne partagez jamais votre mot de passe avec qui que ce soit.",french,Neutral
spam,Salut son LUCY Hubby aux meetins toute la journée Fri & I sera B seul à l'hôtel U fantaisie cumin plus? Pls laisser msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,french,Positive
ham,"Soyez heureux, je viendrai après midi.",french,Neutral
ham,Laissez-le. U sera toujours ignorant.,french,Negative
ham,"La station-service est comme un pâté de maisons loin de chez moi, vous allez conduire juste à côté depuis Armenia se termine à Swann et vous devez prendre howard",french,Neutral
ham,Qu'est-ce que tu fais plus tard?,french,Negative
ham,MOI 2 BABE JE SENS LES MÊMES LETS JUST 4GET A PROPOS DE TEL+DEUX TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX,french,Positive
ham,"Pourquoi, princesse, je parie que les bordels te poursuivent tous!",french,Neutral
ham,"C'est quoi, ça?",french,Neutral
ham,"Yar lor il wan 2 go c courses de chevaux aujourd'hui mah, donc manger plus tôt lor. J'ai mangé du riz de poulet. U?",french,Neutral
ham,Très bien.,french,Neutral
ham,Je suis à l'église maintenant.,french,Neutral
ham,C'est bon...,french,Neutral
ham,Combien tu as eu pour le nettoyage,french,Neutral
spam,"Vous êtes garanti le dernier Nokia Phone, un lecteur MP3 iPod 40 Go ou un prix £500! Txt mot: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",french,Neutral
ham,Ü assiste toujours aux discussions?,french,Neutral
ham,*Soupir profond*... Tu me manques :-(... Je suis vraiment surpris que tu ne sois pas encore allé au net café pour me rejoindre... Je ne te manque pas?,french,Neutral
ham,"En fait, j'ai besoin d'argent.",french,Neutral
ham,U jus a mangé du miel ar?,french,Neutral
ham,"Monsieur Goodmorning, appelez-moi une fois.",french,Neutral
ham,Aaooooright êtes-vous au travail?,french,Neutral
ham,Alors quand tu auras accès à Rimac,french,Neutral
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (mariage)programme edhae, donc le lyf est encore ovr chikku..ali vargu lyfu meow:-D",french,Neutral
ham,D'abord a-t-elle gagné plus que &lt;#&gt; kg depuis qu'elle a pris. Deuxièmement a-t-elle fait les tests de sucre dans le sang. Si elle a et son ok et sa pression artérielle est dans les limites normales alors pas de soucis,french,Positive
spam,Merci pour votre abonnement à Ringtone UK votre mobile sera facturé £5/mois Veuillez confirmer en répondant OUI ou NON. Si vous répondez NON vous ne serez pas facturé,french,Neutral
ham,"Oui, ce serait le meilleur scénario.",french,Neutral
spam,Panasonic & BluetoothHdset GRATUIT. Nokia GRATUIT. Motorola Gratuit & DoubleMins & DoubleTxt sur contrat Orange. Appelez MobileUpd8 au 08000839402 ou appelez 2optout,french,Neutral
ham,J'ai juste quitté le cours pour aller à la gym.,french,Neutral
ham,Je croyais que tu voulais dire Mary Jane.,french,Negative
ham,Bonjour Cher Appelez-moi son urgnt. Je ne sais pas quel est votre problème. Vous ne voulez pas travailler ou si vous avez un autre problème au moins me dire. Wating pour votre réponse.,french,Negative
ham,Le travail de réseautage est là.,french,Neutral
ham,"Je sais que je manque à la plupart des détails de ce dramastorm, mais pour la plupart, je ne m'inquiète pas pour ça.",french,Neutral
ham,"Désolé de me lever maintenant, je me sens vraiment mal... totalement rejeté ce genre de truc de moi.",french,Neutral
ham,K da:)Combien de pages voulez-vous?,french,Neutral
ham,Ouais... d'après ce que je trouve... je pense qu'il devrait être possible de réserver...,french,Neutral
ham,"Appelez-moi quand vous/carlos êtes ici, le vibreur de mon téléphone agit et je pourrais ne pas entendre de SMS",french,Neutral
ham,"Fais-moi confiance, même si elle n'est pas là.",french,Neutral
ham,Etes-vous prêt à gémir et à crier dans l'extase?,french,Neutral
ham,"Je suis allé au labo ur hon, mais personne n'est là.",french,Neutral
ham,Je veux regarder ce film.,french,Neutral
ham,Bonne soirée!,french,Neutral
ham,Le sommeil de beauté peut aider les boutons aussi.,french,Neutral
ham,Personne ne peut décider où manger et papa veut chinois,french,Neutral
ham,Je la posterai en classe.,french,Neutral
ham,N'importe quand...,french,Neutral
ham,"Kay s'est assis, n'est-ce pas?",french,Neutral
ham,Alors tu demandes à Darren d'aller n cueillir u lor... mais i oso sian tmr haf 2 meet lec...,french,Neutral
spam,Vous êtes un gagnant U ont été spécialement sélectionnés 2 recevoir £1000 ou un 4* vacances (vols inc) parler à un opérateur en direct 2 réclamation 0871277810910p/min (18+),french,Neutral
ham,"Ah, et bien ça confond les choses, n'est-ce pas?",french,Neutral
ham,"Je l'ai eu avant la nouvelle année parce qu'elle a dit qu'elle voulait vous surprendre avec elle, mais quand je n'ai pas vu l'argent je l'ai retourné mi janvier avant la période de retour de jour de &lt;#&gt; terminé.",french,Neutral
spam,Numéro de la promotion: 8714714 - UR a attribué une City Break et pourrait WIN une £200 Summer Shopping spree chaque WK. Txt STORE à 88039. SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,french,Positive
spam,"Double minutes et txts 4 6mois Bluetooth gratuit sur Orange. Disponible sur les téléphones Sony, Nokia Motorola. Appelez MobileUpd8 sur 08000839402 ou call2optout/N9DX",french,Neutral
ham,"Hé! Je te veux! Je t'en veux! Tu me manques! J'ai besoin de toi! Je t'aime, Ahmad Saeed al Hallaq...",french,Neutral
ham,"Moi, je ne sais pas encore oh",french,Neutral
ham,Nite nite pocay wocay luv u plus que n e thing 4eva Je promets bague u 2morrowxxxx,french,Neutral
ham,Donc ü'll va soumettre da projet tmr rite?,french,Neutral
spam,"LookAtMe!: Merci pour votre achat d'un clip vidéo de LookAtMe!, vous avez été facturé 35p. Pensez que vous pouvez faire mieux? Pourquoi ne pas envoyer une vidéo dans un MMSto 32323.",french,Neutral
ham,"Ce bus est si lent, je crois que tu vas y arriver avant moi.",french,Neutral
ham,I thk u dun haf 2 conseils dans le forum déjà lor... Parce que j'ai dit que ron n darren va dire shuhui.,french,Negative
ham,Je t'aime aathi..j'aime beaucoup..,french,Neutral
ham,Je suis en velachery chenni:),french,Neutral
ham,Appelez-moi une fois libre.,french,Neutral
ham,Je vous souhaite une belle journée. Chaque moment révélant encore plus de choses pour vous garder souriant.,french,Neutral
ham,"Caméra assez bon, 10.1mega pixels, 3optiques et 5digital dooms. Passez de belles vacances, soyez en sécurité et j'espère que vous avez un bon voyage! Bonne année à vous deux! Rendez-vous dans quelques semaines!",french,Negative
ham,"En fait, j'attends 2 semaines quand ils commencent à faire de la pub.",french,Neutral
ham,Type de téléchargement gratuit du convertisseur vidéo total dans la recherche google:),french,Neutral
ham,"Haha géniale, je pourrais avoir besoin de t'en parler, que fais-tu ce soir?",french,Positive
ham,Pls m'envoie le bon nom da.,french,Positive
ham,Tu as déjà fait des achats?,french,Neutral
ham,Je viendrai te chercher vers 17h15 pour aller à Taunton si tu veux encore venir.,french,Neutral
ham,Je quitte ma maison maintenant.,french,Neutral
ham,La pureté de l'amitié entre deux n'est pas une question de sourire après avoir lu le message transmis..Il s'agit de sourire juste en voyant le nom. Gud evng musthu,french,Neutral
ham,"Donne-lui quelque chose à boire, si elle le prend et ne vomit pas, alors tu pourras baisser sa température.",french,Neutral
ham,Est-ce que tu peux avoir des photos de msgs sur ton téléphone?,french,Neutral
ham,Ok de toute façon pas besoin de changer avec ce que tu as dit,french,Positive
ham,Tu vas à l'entretien de Wipro aujourd'hui?,french,Neutral
ham,Ay Wana se retrouve sur sat?ü wkg sur sat?,french,Neutral
ham,"Bonjour, puis-je s'il vous plaît obtenir un prêt de &lt;#&gt; dollar de vous. Je vous rembourserai à la mi-février. Pls.",french,Positive
ham,Doc m'a prescrit de la morphine parce que les autres médicaments pour la douleur ne suffisent pas.,french,Neutral
ham,C'est à la télé?,french,Neutral
ham,Je suis au travail.,french,Neutral
ham,"Au cas où tu te réveillerais en me demandant où je suis, j'ai oublié que je dois m'occuper de quelque chose pour grand-mère aujourd'hui, devrait être fait avant le défilé",french,Neutral
spam,Moby Pub Quiz.Gagnez un prix de £100 High Street si vous savez qui sera la nouvelle duchesse de Cornwall? Txt son prénom à 82277.unsub STOP £1.50 008704050406 SP,french,Negative
ham,Désolé.,french,Neutral
ham,Le vieux verger près d'univ.,french,Neutral
spam,Félicitations! Nokia 3650 vidéo camera phone is your Call 09066382422 Coût des appels 150ppm Ave call 3mins varie de mobiles 16+ Fermer 300603 post BCM4284 Ldn WC1N3XX,french,Neutral
